paper_id,spec_no,alloy_id,T_C,T_K,stress_MPa,t_rupture_h,theta_from_001_deg,theta_from_011_deg,Stt(Sol. Treatment time),1satt,2satt,StT,1satT,2satT,Gamma prime size,Schmid110_1,Schmid110_2,Schmid110_3,Schmid112_1,Schmid112_2,Schmid112_3,Schmid112_to_110_ratio,Schmid112_range,Schmid 11,Schmid110_1_minus_Schmid110_2,Schmid112_to_110_ratio,Schmid112_range,Schmid110_range,Schmid112_1_minus_Schmid112_2,SFE,Liquidus,Misfit_percent
mackay,E,MARM247,774,1047.15,724,20,28,17,2,24,0,1232,816,0,0.3,0.487496,0.487496,0.259206,0.431108,0.431108,0.413259,0.884333,0.017849,0,0,0.884333,0.017849,0.22829,0,,,
mackay,F,MARM247,774,1047.15,724,138,45,28,2,24,0,1232,816,0,0.3,0.376596,0.322935,0.31615,0.403874,0.328155,0.248409,1.072434,0.155465,0.053661,0.053661,1.072434,0.155465,0.060446,0.075719,,,
mackay,G,MARM247,774,1047.15,724,1242,52.5,34.5,2,24,0,1232,816,0,0.3,0.29369,0.287698,0.282715,0.332788,0.324843,0.282975,1.133126,0.049813,0.005992,0.005992,1.133126,0.049813,0.010975,0.007945,,,
mackay,H,MARM247,774,1047.15,724,1,39,7,2,24,0,1232,816,0,0.3,0.45906,0.428757,0.37639,0.482347,0.443151,0.312768,1.050729,0.169579,0.030303,0.030303,1.050729,0.169579,0.08267,0.039196,,,
mackay,I,MARM247,774,1047.15,724,0.5,43,6.5,2,24,0,1232,816,0,0.3,0.444032,0.413483,0.385924,0.495087,0.425122,0.274,1.114979,0.221087,0.030549,0.030549,1.114979,0.221087,0.058108,0.069965,,,
mackay,J,MARM247,774,1047.15,724,14,8,39.5,2,24,0,1232,816,0,0.3,0.441365,0.438847,0.433469,0.499073,0.46348,0.461055,1.130748,0.038018,0.002518,0.002518,1.130748,0.038018,0.007896,0.035593,,,
mackay,K,MARM247,774,1047.15,724,26,9.5,36,2,24,0,1232,816,0,0.3,0.462839,0.456621,0.409494,0.496462,0.481208,0.430257,1.072644,0.066205,0.006218,0.006218,1.072644,0.066205,0.053345,0.015254,,,
mackay,L,MARM247,774,1047.15,724,41,5.5,40.5,2,24,0,1232,816,0,0.3,0.437585,0.434136,0.425074,0.494074,0.473273,0.460527,1.129092,0.033547,0.003449,0.003449,1.129092,0.033547,0.012511,0.020801,,,
mackay,M,MARM247,774,1047.15,724,53,10.5,35,2,24,0,1232,816,0,0.3,0.467578,0.460405,0.405874,0.496005,0.481046,0.42308,1.060796,0.072925,0.007173,0.007173,1.060796,0.072925,0.061704,0.014959,,,
mackay,N,MARM247,774,1047.15,724,53,5.5,41,2,24,0,1232,816,0,0.3,0.433947,0.430227,0.42999,0.494499,0.469068,0.465045,1.139536,0.029454,0.00372,0.00372,1.139536,0.029454,0.003957,0.025431,,,
mackay,O,MARM247,774,1047.15,724,59,2,43.5,2,24,0,1232,816,0,0.3,0.418574,0.418082,0.417004,0.481853,0.471691,0.469963,1.151178,0.01189,0.000492,0.000492,1.151178,0.01189,0.00157,0.010162,,,
mackay,P,MARM247,774,1047.15,724,74,4,42,2,24,0,1232,816,0,0.3,0.428166,0.426209,0.424354,0.489943,0.471097,0.46709,1.144283,0.022853,0.001957,0.001957,1.144283,0.022853,0.003812,0.018846,,,
mackay,Q,MARM247,774,1047.15,724,80,5.5,41,2,24,0,1232,816,0,0.3,0.433947,0.430227,0.42999,0.494499,0.469068,0.465045,1.139536,0.029454,0.00372,0.00372,1.139536,0.029454,0.003957,0.025431,,,
mackay,R,MARM247,774,1047.15,724,82,7.5,39,2,24,0,1232,816,0,0.45,0.445864,0.439373,0.429714,0.49802,0.470986,0.455224,1.116978,0.042796,0.006491,0.006491,1.116978,0.042796,0.01615,0.027034,,,
mackay,S,MARM247,774,1047.15,724,90,4,41.5,2,24,0,1232,816,0,0.45,0.431743,0.430098,0.41885,0.48919,0.475714,0.462113,1.13306,0.027077,0.001645,0.001645,1.13306,0.027077,0.012893,0.013476,,,
mackay,T,MARM247,774,1047.15,724,98,5,40,2,24,0,1232,816,0,0.45,0.440593,0.440593,0.402046,0.486498,0.486498,0.445569,1.104189,0.040929,0,0,1.104189,0.040929,0.038547,0,,,
mackay,U,MARM247,774,1047.15,724,109,1.5,43.5,2,24,0,1232,816,0,0.45,0.418652,0.418652,0.407689,0.477088,0.477088,0.464752,1.139582,0.012336,0,0,1.139582,0.012336,0.010963,0,,,
mackay,V,MARM247,774,1047.15,724,141,2,43,2,24,0,1232,816,0,0.45,0.42199,0.42199,0.407254,0.478764,0.478764,0.462322,1.134539,0.016442,0,0,1.134539,0.016442,0.014736,0,,,
1988,CMSX-4 01,CMSX-4,760,1033.15,750,1900,0,45,9,6,16,1300,1140,870,0.34,0.408248,0.408248,0.408248,0.471405,0.471405,0.471405,1.154701,0,0,0,1.154701,0,0,0,19.7,1674.4,-0.599
1988,CMSX-4 02,CMSX-4,760,1033.15,750,1050,0,45,9,6,16,1300,1140,870,0.22,0.408248,0.408248,0.408248,0.471405,0.471405,0.471405,1.154701,0,0,0,1.154701,0,0,0,19.7,1674.4,-0.599
1988,CMSX-4 03,CMSX-4,760,1033.15,750,120,54.74,35.26,9,6,16,1300,1140,870,0.54,0.272239,0.272239,0.272195,0.314329,0.314329,0.31415,1.154607,0.000179,0,0,1.154607,0.000179,0.000044,0,19.7,1674.4,-0.599
1988,CMSX-4 04,CMSX-4,760,1033.15,750,1000,54.74,35.26,9,6,16,1300,1140,870,0.34,0.272239,0.272239,0.272195,0.314329,0.314329,0.31415,1.154607,0.000179,0,0,1.154607,0.000179,0.000044,0,19.7,1674.4,-0.599
1988,CMSX-4 05,CMSX-4,760,1033.15,750,1800,54.74,35.26,9,6,16,1300,1140,870,0.22,0.272239,0.272239,0.272195,0.314329,0.314329,0.31415,1.154607,0.000179,0,0,1.154607,0.000179,0.000044,0,19.7,1674.4,-0.599
Gunturi et al.,CMSX-04 -6,CMSX-4,750,1023.15,750,118,34,27.237,9,6,16,1300,1140,870,0.45,0.435688,0.390189,0.30997,0.418287,0.366419,0.336347,0.96006,0.08194,0.045499,0.045499,0.96006,0.08194,0.125718,0.051868,19.9,1674.4,-0.616
Gunturi et al.,CMSX-04 -7,CMSX-4,750,1023.15,720,110,47.9,23.22,9,6,16,1300,1140,870,0.45,0.393607,0.378362,0.230475,0.445697,0.237744,0.236051,1.13234,0.209646,0.015245,0.015245,1.13234,0.209646,0.163132,0.207953,19.9,1674.4,-0.616
Gunturi et al.,CMSX-04 -8,CMSX-4,750,1023.15,675,40,42.2,15.574,9,6,16,1300,1140,870,0.45,0.450147,0.396203,0.32081,0.488641,0.324959,0.291037,1.085513,0.197604,0.053944,0.053944,1.085513,0.197604,0.129337,0.163682,19.9,1674.4,-0.616
Gunturi et al.,CMSX-04 -9,CMSX-4,750,1023.15,750,5,42.2,15.574,9,6,16,1300,1140,870,0.45,0.450147,0.396203,0.32081,0.488641,0.324959,0.291037,1.085513,0.197604,0.053944,0.053944,1.085513,0.197604,0.129337,0.163682,19.9,1674.4,-0.616
Gunturi et al.,CMSX-04 -10,CMSX-4,750,1023.15,720,5,41.3,4.443,9,6,16,1300,1140,870,0.45,0.442881,0.420595,0.391166,0.481537,0.453995,0.285556,1.087283,0.195981,0.022286,0.022286,1.087283,0.195981,0.051715,0.027542,19.9,1674.4,-0.616
Gunturi et al. ,CMSX-04 -11,CMSX-4,750,1023.15,750,5,37.5,7.505,9,6,16,1300,1140,870,0.45,0.455212,0.45301,0.349875,0.464817,0.461889,0.323633,1.021101,0.141184,0.002202,0.002202,1.021101,0.141184,0.105337,0.002928,19.9,1674.4,-0.616
G.M. Han et al.,A SRR99,SRR99,760,1033.15,790,456,3.85,41.78,4,4,16,1300,1100,870,0.45,0.429871,0.428213,0.420472,0.489031,0.47414,0.464208,1.137621,0.024823,0.001658,0.001658,1.137621,0.024823,0.009399,0.014891,,,
G.M. Han et al.,B ,SRR99,760,1033.15,790,449,5.85,40.53,4,4,16,1300,1100,870,0.45,0.436978,0.432856,0.429044,0.495239,0.470443,0.462434,1.133325,0.032805,0.004122,0.004122,1.133325,0.032805,0.007934,0.024796,,,
G.M. Han et al.,C ,SRR99,760,1033.15,790,435,9.43,35.31,4,4,16,1300,1100,870,0.45,,,,,,,,,0,,,,,,,,
G.M. Han et al.,D,SRR99,760,1033.15,790,295,12.53,34.75,4,4,16,1300,1100,870,0.45,0.466454,0.449462,0.428073,0.496834,0.464913,0.430954,1.065131,0.06588,0.016992,0.016992,1.065131,0.06588,0.038381,0.031921,,,
G.M. Han et al.,E,SRR99,760,1033.15,790,329,15.79,31.23,4,4,16,1300,1100,870,0.45,0.481251,0.458231,0.409456,0.487669,0.462476,0.402198,1.013336,0.085471,0.02302,0.02302,1.013336,0.085471,0.071795,0.025193,,,
G.M. Han et al.,F,SRR99,760,1033.15,790,376,18.39,31.38,4,4,16,1300,1100,870,0.45,0.473454,0.435272,0.429543,0.477256,0.4404,0.405742,1.008031,0.071514,0.038182,0.038182,1.008031,0.071514,0.043911,0.036856,,,
G.M. Han et al.,G,SRR99,760,1033.15,790,326,21.36,25.36,4,4,16,1300,1100,870,0.45,0.496598,0.464938,0.363403,0.459964,0.447409,0.412724,0.926229,0.04724,0.03166,0.03166,0.926229,0.04724,0.133195,0.012555,,,
G.M. Han et al.,H,SRR99,760,1033.15,790,93,23.93,26.09,4,4,16,1300,1100,870,0.45,0.486782,0.430301,0.390055,0.441023,0.422533,0.420598,0.905998,0.020425,0.056481,0.056481,0.905998,0.020425,0.096727,0.01849,,,
G.M. Han et al.,I,SRR99,760,1033.15,790,118,25.73,27.82,4,4,16,1300,1100,870,0.45,0.469741,0.412538,0.396324,0.424609,0.413358,0.400256,0.903923,0.024353,0.057203,0.057203,0.903923,0.024353,0.073417,0.011251,,,
G.M. Han et al.,J,SRR99,760,1033.15,790,135,29.22,15.7,4,4,16,1300,1100,870,0.45,,,,,,,,,0,,,,,,,,
G.M. Han et al.,K,SRR99,760,1033.15,790,4.7,43.4,2.41,4,4,16,1300,1100,870,0.45,0.42741,0.410039,0.404738,0.480441,0.459795,0.259856,1.124074,0.220585,0.017371,0.017371,1.124074,0.220585,0.022672,0.020646,,,
G.M. Han et al.,L,SRR99,760,1033.15,790,107,35.57,10.66,4,4,16,1300,1100,870,0.45,0.477439,0.440584,0.350544,0.478036,0.42673,0.348913,1.00125,0.129123,0.036855,0.036855,1.00125,0.129123,0.126895,0.051306,,,
G.M. Han et al.,M,SRR99,760,1033.15,790,3,45.87,13.53,4,4,16,1300,1100,870,0.45,0.433293,0.425087,0.303834,0.495586,0.34416,0.2549,1.143766,0.240686,0.008206,0.008206,1.143766,0.240686,0.129459,0.151426,,,
G.M. Han et al.,N,SRR99,760,1033.15,790,11.5,42.3,24.35,4,4,16,1300,1100,870,0.45,0.414358,0.344327,0.305312,0.438027,0.304655,0.279662,1.057122,0.158365,0.070031,0.070031,1.057122,0.158365,0.109046,0.133372,,,
G.M. Han et al.,O,SRR99,760,1033.15,790,4,45.97,31.43,4,4,16,1300,1100,870,0.45,0.343763,0.339151,0.291243,0.366621,0.360795,0.228794,1.066494,0.137827,0.004612,0.004612,1.066494,0.137827,0.05252,0.005826,,,
G.M. Han et al.,P,SRR99,760,1033.15,790,20,49.26,29.73,4,4,16,1300,1100,870,0.45,0.343806,0.320639,0.285818,0.383617,0.308572,0.232573,1.115796,0.151044,0.023167,0.023167,1.115796,0.151044,0.057988,0.075045,,,
G.M. Han et al.,Q,SRR99,760,1033.15,790,10,42.08,29.03,4,4,16,1300,1100,870,0.45,0.382405,0.353566,0.303064,0.395756,0.360438,0.266589,1.034912,0.129167,0.028839,0.028839,1.034912,0.129167,0.079341,0.035318,,,
G.M. Han et al.,A SRR99,SRR99,1040,1313.15,165,135,5.273,40.308,4,4,16,1300,1100,870,0.45,0.439109,0.4364,0.419675,0.492691,0.476985,0.457008,1.122026,0.035683,0.002709,0.002709,1.122026,0.035683,0.019434,0.015706,20.33,1658,-0.24
G.M. Han et al.,B,SRR99,1040,1313.15,165,148,6.936,39.646,4,4,16,1300,1100,870,0.45,0.442002,0.436271,0.430926,0.497368,0.469865,0.458938,1.125261,0.03843,0.005731,0.005731,1.125261,0.03843,0.011076,0.027503,20.33,1658,-0.24
G.M. Han et al.,C,SRR99,1040,1313.15,165,145,11.067,33.993,4,4,16,1300,1100,870,0.45,0.471042,0.468264,0.386814,0.492075,0.487047,0.40686,1.044652,0.085215,0.002778,0.002778,1.044652,0.085215,0.084228,0.005028,20.33,1658,-0.24
G.M. Han et al.,D,SRR99,1040,1313.15,165,129,20.21,30.631,4,4,16,1300,1100,870,0.45,0.47238,0.429453,0.425892,0.466994,0.430218,0.397492,0.988599,0.069502,0.042927,0.042927,0.988599,0.069502,0.046488,0.036776,20.33,1658,-0.24
G.M. Han et al.,E,SRR99,1040,1313.15,165,126,13.91,32.665,4,4,16,1300,1100,870,0.45,0.476651,0.459201,0.412166,0.493008,0.468679,0.412551,1.034317,0.080457,0.01745,0.01745,1.034317,0.080457,0.064485,0.024329,20.33,1658,-0.24
G.M. Han et al.,F,SRR99,1040,1313.15,165,175,18.323,29.274,4,4,16,1300,1100,870,0.45,0.486308,0.455163,0.40247,0.477173,0.453096,0.389213,0.981217,0.08796,0.031145,0.031145,0.981217,0.08796,0.083838,0.024077,20.33,1658,-0.24
G.M. Han et al.,G,SRR99,1040,1313.15,165,150,22.951,24.096,4,4,16,1300,1100,870,0.45,0.497714,0.460639,0.354894,0.449443,0.439001,0.423064,0.903014,0.026379,0.037075,0.037075,0.903014,0.026379,0.14282,0.010442,20.33,1658,-0.24
G.M. Han et al.,H,SRR99,1040,1313.15,165,213,25.047,25.117,4,4,16,1300,1100,870,0.45,0.487873,0.42751,0.380998,0.431942,0.427678,0.417342,0.885358,0.0146,0.060363,0.060363,0.885358,0.0146,0.106875,0.004264,20.33,1658,-0.24
G.M. Han et al.,I,SRR99,1040,1313.15,165,170,27.743,27.541,4,4,16,1300,1100,870,0.45,0.462929,0.409559,0.377413,0.416534,0.404986,0.385283,0.899779,0.031251,0.05337,0.05337,0.899779,0.031251,0.085516,0.011548,20.33,1658,-0.24
G.M. Han et al.,J,SRR99,1040,1313.15,165,146,30.282,15.272,4,4,16,1300,1100,870,0.45,0.491704,0.467326,0.298451,0.456196,0.417848,0.39546,0.927786,0.060736,0.024378,0.024378,0.927786,0.060736,0.193253,0.038348,20.33,1658,-0.24
G.M. Han et al.,K,SRR99,1040,1313.15,165,185,52.01,32.393,4,4,16,1300,1100,870,0.45,0.309586,0.299659,0.278848,0.351748,0.311142,0.275334,1.136187,0.076414,0.009927,0.009927,1.136187,0.076414,0.030738,0.040606,20.33,1658,-0.24
G.M. Han et al.,L,SRR99,1040,1313.15,165,176,50.682,30.692,4,4,16,1300,1100,870,0.45,0.329826,0.315068,0.278163,0.37233,0.304756,0.25465,1.128867,0.11768,0.014758,0.014758,1.128867,0.11768,0.051663,0.067574,20.33,1658,-0.24
G.M. Han et al.,M,SRR99,1040,1313.15,165,63,47.013,27.869,4,4,16,1300,1100,870,0.45,0.368275,0.331693,0.292956,0.404126,0.308335,0.233744,1.09735,0.170382,0.036582,0.036582,1.09735,0.170382,0.075319,0.095791,20.33,1658,-0.24
G.M. Han et al.,N,SRR99,1040,1313.15,165,66,41.318,3.789,4,4,16,1300,1100,870,0.45,0.436644,0.428521,0.384785,0.474252,0.464226,0.282037,1.08613,0.192215,0.008123,0.008123,1.08613,0.192215,0.051859,0.010026,20.33,1658,-0.24
G.M. Han et al.,O,SRR99,1040,1313.15,165,54,43.847,3.374,4,4,16,1300,1100,870,0.45,0.429865,0.4129,0.399008,0.48657,0.45015,0.257977,1.131915,0.228593,0.016965,0.016965,1.131915,0.228593,0.030857,0.03642,20.33,1658,-0.24
G.M. Han et al.,P,SRR99,1040,1313.15,165,65,39.884,20.181,4,4,16,1300,1100,870,0.45,0.447415,0.361509,0.304608,0.467032,0.307913,0.271615,1.043846,0.195417,0.085906,0.085906,1.043846,0.195417,0.142807,0.159119,20.33,1658,-0.24
G.M. Han et al.,Q,SRR99,1040,1313.15,165,91,46.477,19.174,4,4,16,1300,1100,870,0.45,0.418268,0.401167,0.245427,0.473101,0.267117,0.25136,1.131095,0.221741,0.017101,0.017101,1.131095,0.221741,0.172841,0.205984,20.33,1658,-0.24
G.M. Han et al.,R,SRR99,1040,1313.15,165,143,32.566,17.848,4,4,16,1300,1100,870,0.45,0.487497,0.409142,0.327394,0.470478,0.373892,0.359155,0.965088,0.111323,0.078355,0.078355,0.965088,0.111323,0.160103,0.096586,20.33,1658,-0.24
G.M. Han et al.,T,SRR99,1040,1313.15,165,131,44.149,1.16,4,4,16,1300,1100,870,0.45,0.417987,0.410224,0.405904,0.475674,0.466573,0.248302,1.13801,0.227372,0.007763,0.007763,1.13801,0.227372,0.012083,0.009101,20.33,1658,-0.24
G.M. Han et al.,[001],SRR99,1040,1313.15,165,135,0,45,4,4,16,1300,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.471405,1.154701,0,0,0,1.154701,0,0,0,20.33,1658,-0.24
G.M. Han et al.,[011],SRR99,1040,1313.15,165,131,45,0,4,4,16,1300,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.33,1658,-0.24
G.M. Han et al.,[111],SRR99,1040,1313.15,165,185,54.736,35.264,4,4,16,1300,1100,870,0.45,0.272172,0.272172,0.272168,0.314275,0.314275,0.314259,1.154692,1.60E-05,0,0,1.154692,0.000016,0.000004,0,20.33,1658,-0.24
Wang et al.,SC 1,SC,900,1173.15,445,234.5,0,45,8,6,24,1335,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.471405,1.154701,0,0,0,1.154701,0,0,0,17.90765,1672,-0.554
Wang et al.,SC 2,SC,900,1173.15,445,34.8,45,0,8,6,24,1335,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,17.90765,1672,-0.554
Wang et al.,SC 3,SC,900,1173.15,445,127.1,54.736,35.264,8,6,24,1335,1100,870,0.45,0.272172,0.272172,0.272168,0.314275,0.314275,0.314259,1.154692,1.60E-05,0,0,1.154692,0.000016,0.000004,0,17.90765,1672,-0.554
Wang et al.,SC 4,SC,1100,1373.15,100,395.7,0,45,8,6,24,1335,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.471405,1.154701,0,0,0,1.154701,0,0,0,17.32298,1672,-0.441
Wang et al.,SC 5,SC,1100,1373.15,100,116.3,45,0,8,6,24,1335,1100,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,17.32298,1672,-0.441
Wang et al.,SC 6,SC,1100,1373.15,100,522.6,54.736,35.264,8,6,24,1335,1100,870,0.45,0.272172,0.272172,0.272168,0.314275,0.314275,0.314259,1.154692,1.60E-05,0,0,1.154692,0.000016,0.000004,0,17.32298,1672,-0.441
CMSX4_Table1_Lukas,I- CMSX-4,CMSX-4,850,1123.15,500,79.9,45,0,9,6,16,1300,1140,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
CMSX4_Table1_Lukas,J,CMSX-4,850,1123.15,500,38.5,45,0,9,6,16,1300,1140,870,0.45,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
CMSX4_Table1_Lukas,R,CMSX-4,980,1253.15,350,27.8,54.7356,35.2644,9,6,16,1300,1140,870,0.45,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,19.9,1674.4,-0.616
rae_matan,K,CMSX-4,750,1023.15,750,260,5.2,40.2,9,6,16,1300,1140,870,0.45,0.439856,0.437563,0.416687,0.491878,0.478884,0.454956,1.11827,0.036922,0.002293,0.002293,1.11827,0.036922,0.023169,0.012994,19.9,1674.4,-0.616
Lukas et al,Fig2a_CM186LC_1,CM186LC,850,1123.15,501,65,45,0,,4,20,1321,1080,871,0.4,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,21.6,1678,-0.52
Lukas et al,Fig2a_CM186LC_2,CM186LC,850,1123.15,401,568,45,0,,4,20,1321,1080,871,0.4,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,21.6,1678,-0.52
Lukas et al,Fig2a_CM186LC_3,CM186LC,850,1123.15,349,1864,45,0,18,6,20,1321,1140,870,0.4,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,21.6,1678,-0.52
Lukas et al,Fig2a_CMSX4_1,CMSX-4,850,1123.15,552,51,45,0,18,6,20,1321,1140,870,0.5,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
Lukas et al,Fig2a_CMSX4_2,CMSX-4,850,1123.15,501,198,45,0,18,6,20,1321,1140,870,0.5,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
Lukas et al,Fig2a_CMSX4_3,CMSX-4,850,1123.15,451,667,45,0,18,6,20,1321,1140,870,0.5,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
Lukas et al,Fig2a_CMSX4_4,CMSX-4,850,1123.15,400,1636,45,0,18,6,20,1321,1140,870,0.5,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
Lukas et al,Fig2a_CMSX4_5,CMSX-4,850,1123.15,379,2350,45,0,18,6,20,1321,1140,870,0.5,0.408248,0.408248,0.408248,0.471405,0.471405,0.235702,1.154701,0.235703,0,0,1.154701,0.235703,0,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CM186LC_1,CM186LC,850,1123.15,599,28,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CM186LC_2,CM186LC,850,1123.15,651,32,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CM186LC_3,CM186LC,850,1123.15,553,203,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CM186LC_4,CM186LC,850,1123.15,503,492,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CM186LC_5,CM186LC,850,1123.15,455,1140,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CM186LC_6,CM186LC,850,1123.15,405,3097,54.7356,35.2644,,4,20,1321,1080,871,0.4,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,21.6,1678,-0.52
Lukas et al,Fig2b_CMSX4_1,CMSX-4,850,1123.15,602,54,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_2,CMSX-4,850,1123.15,601,73,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_3,CMSX-4,850,1123.15,601,82,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_4,CMSX-4,850,1123.15,503,602,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_5,CMSX-4,850,1123.15,479,754,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_6,CMSX-4,850,1123.15,454,3008,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
Lukas et al,Fig2b_CMSX4_7,CMSX-4,850,1123.15,455,4137,54.7356,35.2644,18,6,20,1321,1140,870,0.5,0.272166,0.272166,0.272165,0.31427,0.31427,0.31427,1.154701,0,0,0,1.154701,0,0.000001,0,20.42,1674.4,-0.48
leng et al- SX,A,SX,800,1073.15,760,175,1.5,44.2,14,4,24,1325,1150,870,0.45,0.416986,0.416731,0.413697,0.479301,0.4729,0.469234,1.14944,0.010067,0.000255,0.000255,1.14944,0.010067,0.003289,0.006401,20.4,1690.8,-0.71
leng et al,B,SX,800,1073.15,760,125,7.8,40.4,14,4,24,1325,1150,870,0.45,0.443771,0.436393,0.434812,0.49873,0.466977,0.458304,1.123845,0.040426,0.007378,0.007378,1.123845,0.040426,0.008959,0.031753,20.4,1690.8,-0.71
leng et al,C,SX,800,1073.15,760,85,14.7,46.5,14,4,24,1325,1150,870,0.45,0.482763,0.481476,0.358784,0.484381,0.483034,0.370195,1.003353,0.114186,0.001287,0.001287,1.003353,0.114186,0.123979,0.001347,20.4,1690.8,-0.71
leng et al,D,SX,1100,1373.15,137,200,1.5,44.2,14,4,24,1325,1150,870,0.45,0.416986,0.416731,0.413697,0.479301,0.4729,0.469234,1.14944,0.010067,0.000255,0.000255,1.14944,0.010067,0.003289,0.006401,17.34,1690.8,-0.59
leng et al,E,SX,1100,1373.15,137,225,7.8,40.4,14,4,24,1325,1150,870,0.45,0.443771,0.436393,0.434812,0.49873,0.466977,0.458304,1.123845,0.040426,0.007378,0.007378,1.123845,0.040426,0.008959,0.031753,17.34,1690.8,-0.59
leng et al,F,SX,1100,1373.15,137,190,14.7,46.5,14,4,24,1325,1150,870,0.45,0.482763,0.481476,0.358784,0.484381,0.483034,0.370195,1.003353,0.114186,0.001287,0.001287,1.003353,0.114186,0.123979,0.001347,17.34,1690.8,-0.59
