paper_id,spec_no,T_C,stress_MPa,t_rupture_h,theta_from_001_deg,theta_from_011_deg,Gamma_prime_size,L,G,SFE,Misfit,Schmid1_110,MultislipPropensity_110,y_log10,T_K,Inv_T_K,Log_Stress,cos_001,cos_011,RSS_110,Log_RSS_110,Unnamed: 22,orientation_zone,cv_fold
1988,CMSX2 46,760.0,750.0,32.0,50.374,28.274,0.45,0.36244,64.959,31.316,-0.375,0.350272,0.972941029,1.505149978319906,1033.15,0.9679136621013404,2.8750612633917,0.6377735719255114,0.8806923972522377,262.70399999999995,2.4194666855180924,,interior,9
1988,CMSX2 47,760.0,750.0,28.0,51.3,30.244,0.45,0.36244,64.959,31.316,-0.375,0.331,0.974513595,1.4471580313422192,1033.15,0.9679136621013404,2.8750612633917,0.6252426563357052,0.863888255555303,248.25,2.394889257167419,,near_111,1
1988,CMSX2 48,760.0,750.0,36.0,53.108,32.54,0.45,0.36244,64.959,31.316,-0.375,0.304046,0.992609671,1.5563025007672873,1033.15,0.9679136621013404,2.8750612633917,0.6003085624313499,0.8430161344245704,228.03449999999998,2.358000557641444,,near_111,7
1988,CMSX2 49,760.0,750.0,21.0,45.039,17.963,0.45,0.36244,64.959,31.316,-0.375,0.429625,0.932785569,1.3222192947339193,1033.15,0.9679136621013404,2.8750612633917,0.7066253050959692,0.9512558724437722,322.21875,2.508150808536982,,interior,0
1988,CMSX2 50,760.0,750.0,15.0,42.781,8.525,0.45,0.36244,64.959,31.316,-0.375,0.449037,0.920672461,1.1760912590556813,1033.15,0.9679136621013404,2.8750612633917,0.7339551354245869,0.9889512751943923,336.77775,2.52734339110724,,interior,7
1988,CMSX2 52,760.0,750.0,44.0,44.093,2.147,0.45,0.36244,64.959,31.316,-0.375,0.423462,0.969140088,1.6434526764861874,1033.15,0.9679136621013404,2.8750612633917,0.7182113141907608,0.9992979985498156,317.5965,2.5018757077378604,,near_011,6
mackay,MARM 247 01,774.0,724.0,179.0,3.0,42.0,0.23,0.36237,65.455,28.681,-0.392,0.428467,1.0,2.2528530309798933,1047.15,0.9549730220121281,2.859738566197147,0.9986295347545738,0.7431448254773942,310.210108,2.491655944918921,,near_001,0
mackay,C,774.0,724.0,21.0,10.0,36.0,0.23,0.36237,65.455,28.681,-0.392,0.462535,0.980572281,1.3222192947339193,1047.15,0.9549730220121281,2.859738566197147,0.984807753012208,0.8090169943749475,334.87534,2.5248831675570607,,interior,8
mackay,E,774.0,724.0,20.0,28.0,17.0,0.3,0.36237,65.455,28.681,-0.392,0.487496,1.0,1.3010299956639813,1047.15,0.9549730220121281,2.859738566197147,0.882947592858927,0.9563047559630354,352.94710399999997,2.5477096227751805,,interior,7
mackay,F,774.0,724.0,138.0,45.0,28.0,0.3,0.36237,65.455,28.681,-0.392,0.376596,0.857510436,2.1398790864012365,1047.15,0.9549730220121281,2.859738566197147,0.7071067811865476,0.882947592858927,272.655504,2.435614269060073,,interior,2
mackay,H,774.0,724.0,1.0,39.0,7.0,0.3,0.36237,65.455,28.681,-0.392,0.45906,0.933989021,0.0,1047.15,0.9549730220121281,2.859738566197147,0.7771459614569709,0.992546151641322,332.35944,2.5216080185447503,,interior,6
mackay,I,774.0,724.0,0.5,43.0,6.5,0.3,0.36237,65.455,28.681,-0.392,0.444032,0.931200904,-0.3010299956639812,1047.15,0.9549730220121281,2.859738566197147,0.7313537016191705,0.9935718556765875,321.47916799999996,2.507152835687075,,near_011,5
mackay,K,774.0,724.0,26.0,9.5,36.0,0.3,0.36237,65.455,28.681,-0.392,0.462839,0.986565523,1.414973347970818,1047.15,0.9549730220121281,2.859738566197147,0.9862856015372314,0.8090169943749475,335.095436,2.5251685127845,,interior,9
