paper_id,spec_no,T_C,stress_MPa,t_rupture_h,theta_from_001_deg,theta_from_011_deg,Gamma_prime_size,L,G,SFE,Misfit,Schmid1_110,MultislipPropensity_110,y_log10,T_K,Inv_T_K,Log_Stress,cos_001,cos_011,RSS_110,Log_RSS_110,Unnamed: 22,orientation_zone,split,exact_condition_group_id,near_001_validation_flag,same_condition_group_size,left_orientation_distance,right_orientation_distance,local_orientation_span,orientation_balance_gap,interpolation_score
1988,Alloy454 3,980.0,200.0,248.0,22.836,23.232,0.5,0.3648,57.456,30.992,-0.07,0.49939,0.945457458,2.3944516808262164,1253.15,0.7979890675497745,2.3010299956639813,0.9216194864121249,0.9189151772462566,99.878,1.999469837267013,,interior,train_cv,,False,,,,,,
1988,Alloy454 4,980.0,200.0,193.0,21.954,23.079,0.5,0.3648,57.456,30.992,-0.07,0.494884,0.990482618,2.285557309007774,1253.15,0.7979890675497745,2.3010299956639813,0.9274843091657523,0.9199652345995314,98.9768,1.9955334086102394,,interior,train_cv,,False,,,,,,
1988,Alloy454 5,980.0,200.0,340.0,36.872,12.898,0.5,0.3648,57.456,30.992,-0.07,0.477458,0.842595579,2.531478917042255,1253.15,0.7979890675497745,2.3010299956639813,0.7999779836602156,0.9747689864965214,95.4916,1.9799651701795973,,interior,train_cv,,False,,,,,,
1988,Alloy454 6,980.0,200.0,256.0,28.083,24.772,0.5,0.3648,57.456,30.992,-0.07,0.478181,0.83172899,2.4082399653118496,1253.15,0.7979890675497745,2.3010299956639813,0.8822665792252837,0.9079823530840221,95.6362,1.980622311569442,,interior,train_cv,,False,,,,,,
1988,Alloy454 7,980.0,200.0,232.0,36.939,28.542,0.5,0.3648,57.456,30.992,-0.07,0.41152,0.939422142,2.3654879848909,1253.15,0.7979890675497745,2.3010299956639813,0.7992757801791989,0.8784671009395607,82.304,1.9154209425720905,,interior,train_cv,,False,,,,,,
1988,Alloy454 8,980.0,200.0,269.0,43.528,25.911,0.5,0.3648,57.456,30.992,-0.07,0.398483,0.844312053,2.429752280002408,1253.15,0.7979890675497745,2.3010299956639813,0.7250378909032279,0.8994739024541851,79.69659999999999,1.9014397940092207,,interior,train_cv,,False,,,,,,
1988,Alloy454 9,980.0,200.0,195.0,46.402,15.364,0.5,0.3648,57.456,30.992,-0.07,0.428149,0.983741641,2.290034611362518,1253.15,0.7979890675497745,2.3010299956639813,0.6895942649488699,0.9642620677478955,85.6298,1.9326249296693612,,interior,train_cv,,False,,,,,,
1988,MXON 1,850.0,500.0,296.0,1.204,43.803,0.2,0.36314,62.087,28.574,-0.513,0.416613,0.999906388,2.4712917110589387,1123.15,0.8903530249744023,2.6989700043360187,0.9997792189817206,0.7217239865771677,208.3065,2.318702821892483,,near_001,train_cv,,False,,,,,,
1988,MXON 2,850.0,500.0,293.0,0.571,44.601,0.2,0.36314,62.087,28.574,-0.513,0.411108,0.999902702,2.4668676203541096,1123.15,0.8903530249744023,2.6989700043360187,0.9999503415269171,0.7120137909999216,205.55399999999997,2.312925932398417,,near_001,train_cv,,False,,,,,,
1988,MXON 3,850.0,500.0,327.0,3.075,42.08,0.2,0.36314,62.087,28.574,-0.513,0.42813,0.99840469,2.514547752660286,1123.15,0.8903530249744023,2.6989700043360187,0.9985601716053734,0.742209818804988,214.065,2.3305456651952454,,near_001,train_cv,,False,,,,,,
1988,MXON 5,850.0,500.0,1396.0,51.082,31.713,0.2,0.36314,62.087,28.574,-0.513,0.319361,0.953704429,3.144885418287142,1123.15,0.8903530249744023,2.6989700043360187,0.6282075189523932,0.8506918617893676,159.6805,2.2032518838312027,,near_111,train_cv,,False,,,,,,
1988,MXON 6,850.0,500.0,900.0,52.529,33.441,0.2,0.36314,62.087,28.574,-0.513,0.29787,0.968395609,2.9542425094393248,1123.15,0.8903530249744023,2.6989700043360187,0.6083597988389532,0.8344537337934343,148.935,2.1729967697513475,,near_111,train_cv,,False,,,,,,
1988,MXON 7,850.0,500.0,390.0,1.58,44.473,0.36,0.36314,62.087,28.574,-0.513,0.418559,0.999519781,2.591064607026499,1123.15,0.8903530249744023,2.6989700043360187,0.9996198006309919,0.7135806656569197,209.2795,2.320726689050995,,near_001,internal_validation_20,4,True,10.0,0.7549920529383066,1.5366274760006065,2.291619528938913,0.7816354230622998,26.162922304189415
1988,MXON 8,850.0,500.0,382.0,1.217,43.811,0.36,0.36314,62.087,28.574,-0.513,0.416568,0.999817557,2.582063362911709,1123.15,0.8903530249744023,2.6989700043360187,0.9997744257263085,0.7216273328475322,208.284,2.318655909512809,,near_001,train_cv,,False,,,,,,
1988,MXON 9,850.0,500.0,459.0,2.37,43.155,0.36,0.36314,62.087,28.574,-0.513,0.420893,0.998389139,2.661812685537261,1123.15,0.8903530249744023,2.6989700043360187,0.9991446191812813,0.7295060445736552,210.44650000000001,2.323141707259966,,near_001,train_cv,,False,,,,,,
1988,MXON 10,850.0,500.0,369.0,4.449,41.611,0.36,0.36314,62.087,28.574,-0.513,0.430599,0.994424047,2.56702636615906,1123.15,0.8903530249744023,2.6989700043360187,0.996986776637169,0.7476706120354675,215.2995,2.3330430212424695,,near_001,train_cv,,False,,,,,,
1988,MXON 11,850.0,500.0,411.0,5.151,39.991,0.36,0.36314,62.087,28.574,-0.513,0.441099,0.996762632,2.6138418218760693,1123.15,0.8903530249744023,2.6989700043360187,0.9959615444281468,0.7661454025094888,220.54950000000002,2.3435060775418255,,near_001,train_cv,,False,,,,,,
1988,MXON 12,850.0,500.0,65.0,37.288,19.599,0.36,0.36314,62.087,28.574,-0.513,0.462058,0.759512875,1.8129133566428555,1123.15,0.8903530249744023,2.6989700043360187,0.7956003813210448,0.942063307378186,231.02900000000002,2.36366649828814,,interior,train_cv,,False,,,,,,
1988,MXON 13,850.0,500.0,26.0,47.001,17.634,0.36,0.36314,62.087,28.574,-0.513,0.420111,0.983537684,1.414973347970818,1123.15,0.8903530249744023,2.6989700043360187,0.681985595428535,0.9530110700710954,210.0555,2.322334057396881,,interior,train_cv,,False,,,,,,
1988,MXON 14,850.0,500.0,144.0,49.203,24.168,0.36,0.36314,62.087,28.574,-0.513,0.382196,0.984466085,2.1583624920952498,1123.15,0.8903530249744023,2.6989700043360187,0.6533809669260013,0.9123489181142137,191.09799999999998,2.2812561418247195,,interior,train_cv,,False,,,,,,
1988,MXON 15,850.0,500.0,119.0,51.563,31.566,0.36,0.36314,62.087,28.574,-0.513,0.318725,0.966497765,2.0755469613925306,1123.15,0.8903530249744023,2.6989700043360187,0.6216537378800258,0.852037723658175,159.36249999999998,2.2023861341298776,,near_111,train_cv,,False,,,,,,
1988,MXON 16,850.0,500.0,166.0,53.295,33.698,0.36,0.36314,62.087,28.574,-0.513,0.292585,0.983683374,2.220108088040055,1123.15,0.8903530249744023,2.6989700043360187,0.5976951128241161,0.8319734893478138,146.2925,2.1652220616543145,,near_111,train_cv,,False,,,,,,
1988,Alloy454 10,760.0,758.0,218.0,1.553,43.687,0.5,0.36321,63.407,19.237,-0.208,0.417393,0.999355523,2.3384564936046046,1033.15,0.9679136621013404,2.8796692056320534,0.9996326829718702,0.723123883545551,316.383894,2.500214366971778,,near_001,train_cv,,False,,,,,,
1988,Alloy454 11,760.0,758.0,363.0,3.585,41.56,0.5,0.36321,63.407,19.237,-0.208,0.431464,0.998057775,2.5599066250361124,1033.15,0.9679136621013404,2.8796692056320534,0.9980431327458196,0.7482614161630711,327.049712,2.5146137710284004,,near_001,train_cv,,False,,,,,,
1988,Alloy454 12,760.0,758.0,398.0,11.08,36.865,0.5,0.36321,63.407,19.237,-0.208,0.454772,0.96765632,2.5998830720736876,1033.15,0.9679136621013404,2.8796692056320534,0.981359807051079,0.8000512851045471,344.717176,2.537462923257613,,interior,internal_validation_20,5,True,11.0,8.844096901323503,8.227906720424096,17.072003621747598,0.616190180899407,26.552547248932065
1988,Alloy454 13,760.0,758.0,350.0,18.057,33.885,0.5,0.36321,63.407,19.237,-0.208,0.456412,0.989726388,2.5440680443502757,1033.15,0.9679136621013404,2.8796692056320534,0.9507486239668369,0.8301582739777059,345.96029599999997,2.5390262600137943,,interior,train_cv,,False,,,,,,
1988,Alloy454 15,760.0,758.0,377.0,15.665,30.033,0.5,0.36321,63.407,19.237,-0.208,0.486605,0.97045653,2.576341350205793,1033.15,0.9679136621013404,2.8796692056320534,0.9628568672048274,0.8657372808311875,368.84659,2.5668457727448417,,interior,train_cv,,False,,,,,,
1988,Alloy454 16,760.0,758.0,323.0,26.887,18.324,0.5,0.36321,63.407,19.237,-0.208,0.495281,0.971519198,2.509202522331103,1033.15,0.9679136621013404,2.8796692056320534,0.8919001608285729,0.9492938695004347,375.422998,2.574520873502601,,interior,train_cv,,False,,,,,,
1988,Alloy454 17,760.0,758.0,25.0,36.925,10.608,0.5,0.36321,63.407,19.237,-0.208,0.475235,0.888425726,1.3979400086720377,1033.15,0.9679136621013404,2.8796692056320534,0.7994225996253805,0.9829096551143689,360.22813,2.556577623605019,,interior,train_cv,,False,,,,,,
1988,Alloy454 18,760.0,758.0,19.0,37.444,19.919,0.5,0.36321,63.407,19.237,-0.208,0.460089,0.761187509,1.2787536009528289,1033.15,0.9679136621013404,2.8796692056320534,0.7939479551716937,0.9401752011789125,348.74746200000004,2.5425110557270854,,interior,train_cv,,False,,,,,,
1988,Alloy454 20,760.0,758.0,71.0,30.789,28.894,0.5,0.36321,63.407,19.237,-0.208,0.439173,0.948284617,1.8512583487190752,1033.15,0.9679136621013404,2.8796692056320534,0.8590581862729213,0.875515131412482,332.893134,2.5223048378221424,,interior,train_cv,,False,,,,,,
1988,Alloy454 21,760.0,758.0,36.0,39.423,29.142,0.5,0.36321,63.407,19.237,-0.208,0.394468,0.951980896,1.5563025007672873,1033.15,0.9679136621013404,2.8796692056320534,0.7724787140857208,0.8734154858551716,299.00674399999997,2.4756809838058866,,interior,train_cv,,False,,,,,,
1988,Alloy454 22,760.0,758.0,30.0,46.568,21.545,0.5,0.36321,63.407,19.237,-0.208,0.408375,0.943378023,1.4771212547196624,1033.15,0.9679136621013404,2.8796692056320534,0.6874931994709723,0.930129431657114,309.54825,2.4907283531155473,,interior,train_cv,,False,,,,,,
1988,CMSX2 19,760.0,750.0,412.0,0.0,45.0,0.23,0.36244,64.959,31.316,-0.375,0.408248,1.0,2.6148972160331345,1033.15,0.9679136621013404,2.8750612633917,1.0,0.7071067811865476,306.186,2.485985329204346,,near_001,train_cv,,False,,,,,,
1988,CMSX2 20,760.0,750.0,230.0,3.424,41.868,0.23,0.36244,64.959,31.316,-0.375,0.429478,0.997550515,2.361727836017593,1033.15,0.9679136621013404,2.8750612633917,0.998214898153424,0.7446844181881109,322.1085,2.5080021854045684,,near_001,train_cv,,False,,,,,,
1988,CMSX2 21,760.0,750.0,1203.0,50.821,32.612,0.23,0.36244,64.959,31.316,-0.375,0.312267,0.948089295,3.0802656273398448,1033.15,0.9679136621013404,2.8750612633917,0.6317452282291678,0.8423395386415808,234.20025,2.369587354329694,,near_111,train_cv,,False,,,,,,
1988,CMSX2 22,760.0,750.0,1012.0,52.396,31.741,0.23,0.36244,64.959,31.316,-0.375,0.3139,0.984415419,3.0051805125037805,1033.15,0.9679136621013404,2.8750612633917,0.61020047466596,0.8504348719942609,235.425,2.3718525790917426,,near_111,train_cv,,False,,,,,,
1988,CMSX2 23,760.0,750.0,459.0,52.869,32.116,0.3,0.36244,64.959,31.316,-0.375,0.308759,0.991650446,2.661812685537261,1033.15,0.9679136621013404,2.8750612633917,0.6036394338676679,0.8469734938762619,231.56925,2.3646808890711473,,near_111,train_cv,,False,,,,,,
1988,CMSX2 24,760.0,750.0,518.0,48.632,30.288,0.3,0.36244,64.959,31.316,-0.375,0.341913,0.913282034,2.714329759745233,1033.15,0.9679136621013404,2.8750612633917,0.6608928211510494,0.8635011996880498,256.43475,2.408976876972537,,near_111,train_cv,,False,,,,,,
1988,CMSX2 25,760.0,750.0,347.0,48.487,28.195,0.3,0.36244,64.959,31.316,-0.375,0.359182,0.930057742,2.5403294747908736,1033.15,0.9679136621013404,2.8750612633917,0.6627899638209579,0.8813446865428339,269.3865,2.43037582775515,,interior,train_cv,,False,,,,,,
1988,CMSX2 26,760.0,750.0,15.0,41.427,19.92,0.3,0.36244,64.959,31.316,-0.375,0.440966,0.840912905,1.1760912590556813,1033.15,0.9679136621013404,2.8750612633917,0.7497993504802006,0.9401692548500502,330.72450000000003,2.519466368547463,,interior,train_cv,,False,,,,,,
1988,CMSX2 27,760.0,750.0,50.0,48.361,20.755,0.3,0.36244,64.959,31.316,-0.375,0.402644,0.993686731,1.6989700043360187,1033.15,0.9679136621013404,2.8750612633917,0.6644350688207212,0.9351042883997032,301.983,2.4799824952286738,,interior,train_cv,,False,,,,,,
1988,CMSX2 28,760.0,750.0,4.0,40.357,11.106,0.3,0.36244,64.959,31.316,-0.375,0.462962,0.853229855,0.6020599913279624,1033.15,0.9679136621013404,2.8750612633917,0.7620245015550923,0.9812724977585532,347.2215,2.540606608907307,,interior,train_cv,,False,,,,,,
1988,CMSX2 29,760.0,750.0,19.0,29.956,22.14,0.3,0.36244,64.959,31.316,-0.375,0.483392,0.828151893,1.2787536009528289,1033.15,0.9679136621013404,2.8750612633917,0.866409120817531,0.9262657510190667,362.544,2.559360722072755,,interior,internal_validation_20,7,True,13.0,19.411290348660494,17.65659233827411,37.0678826869346,1.7546980103863845,27.7954122827308
1988,CMSX2 30,760.0,750.0,343.0,11.118,35.836,0.3,0.36244,64.959,31.316,-0.375,0.461945,0.970977064,2.5352941200427703,1033.15,0.9679136621013404,2.8750612633917,0.9812321330088193,0.8106961191690542,346.45875,2.5396515341460617,,interior,train_cv,,False,,,,,,
1988,CMSX2 31,760.0,750.0,430.0,9.904,35.24,0.3,0.36244,64.959,31.316,-0.375,0.466069,0.992123484,2.6334684555795866,1033.15,0.9679136621013404,2.8750612633917,0.9850973208386125,0.8167422735612874,349.55175,2.543511480727481,,interior,train_cv,,False,,,,,,
1988,CMSX2 32,760.0,750.0,569.0,2.872,42.532,0.3,0.36244,64.959,31.316,-0.375,0.425103,0.997911094,2.7551122663950713,1033.15,0.9679136621013404,2.8750612633917,0.9987439623008104,0.736899901088385,318.82725,2.503555433234966,,near_001,train_cv,,False,,,,,,
1988,CMSX2 33,760.0,750.0,780.0,13.149,31.852,0.3,0.36244,64.959,31.316,-0.375,0.477775,0.999053948,2.8920946026904804,1033.15,0.9679136621013404,2.8750612633917,0.9737817763594336,0.8494140931209154,358.33125,2.5542846845567038,,interior,train_cv,,False,,,,,,
1988,CMSX2 34,760.0,750.0,3.5,38.379,6.622,0.3,0.36244,64.959,31.316,-0.375,0.450053,0.997882472,0.5440680443502757,1033.15,0.9679136621013404,2.8750612633917,0.783921067233564,0.9933285596750117,337.53974999999997,2.528324924394079,,interior,train_cv,,False,,,,,,
1988,CMSX2 35,760.0,750.0,3.0,44.087,4.11,0.3,0.36244,64.959,31.316,-0.375,0.431255,0.966996325,0.47712125471966244,1033.15,0.9679136621013404,2.8750612633917,0.7182841768820345,0.9974282890810118,323.44125,2.5097954067421817,,near_011,internal_validation_20,7,False,13.0,16.03220820723085,17.184967297030273,33.21717550426112,1.1527590897994244,28.00728888614196
1988,CMSX2 36,760.0,750.0,1138.0,1.988,43.177,0.45,0.36244,64.959,31.316,-0.375,0.420877,0.999156523,3.056142262059052,1033.15,0.9679136621013404,2.8750612633917,0.9993981144334457,0.7292433635003961,315.65775,2.4992164565523836,,near_001,train_cv,,False,,,,,,
1988,CMSX2 37,760.0,750.0,759.0,5.813,40.111,0.45,0.36244,64.959,31.316,-0.375,0.440021,0.99158222,2.88024177589548,1033.15,0.9679136621013404,2.8750612633917,0.9948577542740802,0.7647977239627628,330.01574999999997,2.5185346670744466,,near_001,train_cv,,False,,,,,,
1988,CMSX2 38,760.0,750.0,664.0,14.188,30.837,0.45,0.36244,64.959,31.316,-0.375,0.481789,0.994835914,2.8221680793680175,1033.15,0.9679136621013404,2.8750612633917,0.9694967056912042,0.8586290549969655,361.34175,2.5579181435417033,,interior,train_cv,,False,,,,,,
1988,CMSX2 39,760.0,750.0,550.0,13.324,34.054,0.45,0.36244,64.959,31.316,-0.375,0.469364,0.959613434,2.7403626894942437,1033.15,0.9679136621013404,2.8750612633917,0.9730824243945284,0.8285101775355678,352.023,2.5465710397473362,,interior,train_cv,,False,,,,,,
1988,CMSX2 40,760.0,750.0,484.0,22.873,29.201,0.45,0.36244,64.959,31.316,-0.375,0.472135,0.895102036,2.6848453616444123,1033.15,0.9679136621013404,2.8750612633917,0.921368673618376,0.8729135623795168,354.10125,2.549127459848041,,interior,train_cv,,False,,,,,,
1988,CMSX2 41,760.0,750.0,30.0,34.882,13.344,0.45,0.36244,64.959,31.316,-0.375,0.48403,0.873354957,1.4771212547196624,1033.15,0.9679136621013404,2.8750612633917,0.8203315803252228,0.9730019203178208,363.02250000000004,2.559933543281335,,interior,internal_validation_20,8,True,17.0,19.891217408695727,6.041971367029142,25.93318877572487,13.849246041666586,29.89979128836854
1988,CMSX2 42,760.0,750.0,8.0,36.585,19.141,0.45,0.36244,64.959,31.316,-0.375,0.466967,0.751496358,0.9030899869919435,1033.15,0.9679136621013404,2.8750612633917,0.8029735389844671,0.9447145180233107,350.22525,2.5443474539700315,,interior,train_cv,,False,,,,,,
1988,CMSX2 43,760.0,750.0,8.0,38.673,25.935,0.45,0.36244,64.959,31.316,-0.375,0.421864,0.832088066,0.9030899869919435,1033.15,0.9679136621013404,2.8750612633917,0.7807249593342367,0.8992907841054398,316.398,2.5002337295926775,,interior,train_cv,,False,,,,,,
1988,CMSX2 44,760.0,750.0,23.0,46.866,27.164,0.45,0.36244,64.959,31.316,-0.375,0.374081,0.903691981,1.3617278360175928,1033.15,0.9679136621013404,2.8750612633917,0.6837069403693632,0.8897034008065748,280.56075,2.4480269138387514,,interior,train_cv,,False,,,,,,
1988,CMSX2 45,760.0,750.0,33.0,48.67,28.517,0.45,0.36244,64.959,31.316,-0.375,0.355935,0.931116636,1.5185139398778875,1033.15,0.9679136621013404,2.8750612633917,0.6603949384518162,0.8786754981267977,266.95125,2.426431958783856,,interior,internal_validation_20,8,False,17.0,2.2550000000000003,1.7212393790521996,3.9762393790522,0.5337606209478007,31.260566917953494
1988,CMSX2 46,760.0,750.0,32.0,50.374,28.274,0.45,0.36244,64.959,31.316,-0.375,0.350272,0.972941029,1.505149978319906,1033.15,0.9679136621013404,2.8750612633917,0.6377735719255114,0.8806923972522377,262.70399999999995,2.4194666855180924,,interior,train_cv,,False,,,,,,
1988,CMSX2 47,760.0,750.0,28.0,51.3,30.244,0.45,0.36244,64.959,31.316,-0.375,0.331,0.974513595,1.4471580313422192,1033.15,0.9679136621013404,2.8750612633917,0.6252426563357052,0.863888255555303,248.25,2.394889257167419,,near_111,train_cv,,False,,,,,,
1988,CMSX2 48,760.0,750.0,36.0,53.108,32.54,0.45,0.36244,64.959,31.316,-0.375,0.304046,0.992609671,1.5563025007672873,1033.15,0.9679136621013404,2.8750612633917,0.6003085624313499,0.8430161344245704,228.03449999999998,2.358000557641444,,near_111,train_cv,,False,,,,,,
1988,CMSX2 49,760.0,750.0,21.0,45.039,17.963,0.45,0.36244,64.959,31.316,-0.375,0.429625,0.932785569,1.3222192947339193,1033.15,0.9679136621013404,2.8750612633917,0.7066253050959692,0.9512558724437722,322.21875,2.508150808536982,,interior,train_cv,,False,,,,,,
1988,CMSX2 50,760.0,750.0,15.0,42.781,8.525,0.45,0.36244,64.959,31.316,-0.375,0.449037,0.920672461,1.1760912590556813,1033.15,0.9679136621013404,2.8750612633917,0.7339551354245869,0.9889512751943923,336.77775,2.52734339110724,,interior,train_cv,,False,,,,,,
1988,CMSX2 51,760.0,750.0,9.0,43.78,6.004,0.45,0.36244,64.959,31.316,-0.375,0.438653,0.954387637,0.9542425094393249,1033.15,0.9679136621013404,2.8750612633917,0.7220017876668934,0.9945145954813054,328.98975,2.517182367288015,,near_011,internal_validation_20,8,False,17.0,2.711723068456661,3.869679314878689,6.58140238333535,1.157956246422028,31.2762255835707
1988,CMSX2 52,760.0,750.0,44.0,44.093,2.147,0.45,0.36244,64.959,31.316,-0.375,0.423462,0.969140088,1.6434526764861874,1033.15,0.9679136621013404,2.8750612633917,0.7182113141907608,0.9992979985498156,317.5965,2.5018757077378604,,near_011,train_cv,,False,,,,,,
mackay,MARM 247 01,774.0,724.0,179.0,3.0,42.0,0.23,0.36237,65.455,28.681,-0.392,0.428467,1.0,2.2528530309798933,1047.15,0.9549730220121281,2.859738566197147,0.9986295347545738,0.7431448254773942,310.210108,2.491655944918921,,near_001,train_cv,,False,,,,,,
mackay,B ,774.0,724.0,26.0,7.0,38.5,0.23,0.36237,65.455,28.681,-0.392,0.449715,0.9911922,1.414973347970818,1047.15,0.9549730220121281,2.859738566197147,0.992546151641322,0.7826081568524139,325.59366,2.512675939663654,,interior,internal_validation_20,9,True,4.0,5.315072906367325,1.4142135623730951,6.72928646874042,3.90085934399423,17.04060496567142
mackay,C,774.0,724.0,21.0,10.0,36.0,0.23,0.36237,65.455,28.681,-0.392,0.462535,0.980572281,1.3222192947339193,1047.15,0.9549730220121281,2.859738566197147,0.984807753012208,0.8090169943749475,334.87534,2.5248831675570607,,interior,train_cv,,False,,,,,,
